15502;SCI.trai;Harjoittelu;Training;Praktik;01.08.2016 - 31.07.2017;;0-10;;;
15501;SCI.khar;Kansainvälinen harjoittelu (alempi perustutkinto);International Training (lower university degree);Internationell praktik (lägre grundexamen);01.08.2016 - 31.07.2017;;1-25;;;
15500;SCI.itra;Kansainvälinen harjoittelu (ylempi perustutkinto);International Training (higher university degree);Internationell praktik (högre grundexamen);01.08.2016 - 31.07.2017;;1-25;;;
15499;SCI.harj;Harjoittelu;Training;Praktik;01.08.2016 - 31.07.2017;;0-10;;;
13075;CS-E4540;Answer Set Programming;Answer Set Programming;Answer Set Programming;16.09.2016 - 14.12.2016;I - II (Autumn);5;Tomi Janhunen;Once you have completed the course you have an in-depth understanding of the ASP methodology. You have practical modeling/programming skills using current ASP tools and systems. You are also aware of some applications and their main characteristics. Moreover, you have a basic understanding of the theoretical background of ASP.     ;Introduction to basic syntactic primitives used in answer set programming: rules, default negation, and various kinds of extensions to rules. Modeling different kinds of systems and problems with rules. Computational complexity of the main decision problems. Alternative characterizations of answer sets. Answer set solving techniques. Verification and modularity of answer-set programs.     ;
13074;CS-E4530;Computational Complexity Theory;Computational Complexity Theory;Computational Complexity Theory;02.01.2017 - 29.03.2017;III - IV (Spring);5;Christopher Purcell;Once you have taken the course, you master the key complexity classes, their underlying models of computation, and relationships. You are able to formalise and abstract from a given computational task relevant computational problems and argue that they belong to appropriate complexity classes. You understand the concept of reductions and how it can be used to order problems by their computational complexity. You are able to show using reductions that a problem is complete for a central complexity class (such as NP) and you understand the importance and implications of such a result. You are familiar with the concepts of randomised, approximation, and parallel algorithms and aware of related complexity classes and their relation to other complexity classes and their models of computation.     ;Reductions and NP-completeness. Class coNP, structure of NP, relativisations. The polynomial time hierarchy and alternating Turing machines. Boolean circuits and parallel computation. Randomised computation. Cryptography and complexity. Approximability. Counting classes, PSPACE and beyond.     ;
13073;CS-E4520;Computer-Aided Verification and Synthesis;Computer-Aided Verification and Synthesis;Computer-Aided Verification and Synthesis;02.01.2017 - 30.03.2017;III - IV (Spring);5;Stavros Tripakis;The students will learn how to formally model and specify systems and their properties, and the fundamental techniques and algorithms for checking automatically that a system satisfies a property, as well as for synthesizing automatically systems that satisfy certain properties by construction. The students will be exposed to state-of-the-art verification tools such as the model-checkers NuSMV and Spin, the SAT and SMT solvers Minisat and Z3, the theorem provers PVS and Isabelle, and synthesis tools such as Acacia+.     ;Designing large and complex systems (digital circuits, embedded control systems such as automated vehicles, computerized health-care devices such as pacemakers, cyber-physical systems such as automated intersections, etc.) cannot be done “by hand”. Instead, designers use computer-aided techniques, that allow to build system models (”virtual systems”) and verify correctness of the design before the real system is actually built. This course covers fundamental topics in computer-aided verification, including modeling and specification formalisms, transition systems and temporal logic, regular and omega-regular languages, safety and liveness properties, state-space exploration, model checking, SAT solving, bounded-model checking, binary- decision diagrams, compositionality and assume-guarantee reasoning, contracts and component-based design. The course also covers fundamental topics in computer-aided synthesis of correct-by-construction systems, starting from high-level formal specifications, or from example scenarios.     ;
13072;CS-E4510;Distributed Algorithms;Distributed Algorithms;Distributed Algorithms;13.09.2016 - 15.12.2016;I - II (Autumn);5;Jukka Suomela;After this course, you will be able to design and analyse efficient distributed algorithms for many different kinds of problems that are related to computer networks and other distributed systems. You will also know how to prove that your algorithm is as fast as possible, i.e., the same problem cannot be solved faster with any distributed algorithm. You will be able to use reductions between computational problems in the context of distributed computing, construct covering relations between graphs in order to prove impossibility results, and apply Ramsey’s theorem to prove lower bounds on distributed time complexity.     ;This course provides an introduction to the theory of distributed algorithms. The topics include algorithmic techniques that can be used to solve graph problems efficiently in extremely large networks, as well as fundamental impossibility results that set limits to distributed computing.     ;
13071;CS-E4500;Advanced Course in Algorithms;Advanced Course in Algorithms;Advanced Course in Algorithms;03.01.2017 - 30.03.2017;III - IV (Spring);5;Petteri Kaski;This course will deepen your knowledge and skills in algorithm design. You will become familiar with a number of advanced design principles and tradeoffs between quantities such as running time, space usage, parallel speedup, success probability, and quality of approximation.     ;Advanced algorithm design techniques such as randomization, approximation, parameterisation, and algebrisation. Examples of contemporary advanced algorithms and supporting data structures. Tradeoffs between objectives and computational resources. The course consists of a fixed core part and a varying part covering topics of current interest.     ;
13070;CS-E4450;Explorative Information Visualization;Explorative Information Visualization;Explorative Information Visualization;15.09.2016 - 08.12.2016;I ¿ II (Autumn);5;Learning Outcomes in three categories (must know, should know, nice to know):  Must know: Basics about how to visualize information in interactive and explorative ways.   For this the students will learn how to support information usability for creating visualizations with web technologies. Course is motivated by showing real examples of dealing with spatial,temporal and thematic information, and solutions to them. Those are required to be well understood as a result of the course.  Should Know: Handling spatial, temporal and thematic data in creative ways. Understanding how to query only the part of data that is useful in a given aggregation, visualization or browsing function is an example of this. Included are different explorative visualization strategies, and understanding of space and time as major integrators for data. As part of this, students should know the requirements for data, and data descriptions for various visualization and application scenarios.  Nice to know: The works of other students in more detail, i.e. topics, research problems, provided methods and solutions presented in them are material in the course, and belong to this category. Students are introduced to other topics via discussion sessions, presentations, and via the peer review process where students are required to give feedback to other works.  In summary students will learn theory, techniques, presentation and organizational skills for creating explorative information visualizations.     ;In this course we study approaches for explorative information visualization. The idea is to support information usability by enabling to explore interesting patterns from datasets in visual ways. Explorative information visualization makes a joint use of efficient metaphors like hierarchies, graphs, charts, lists, maps, and timelines. The course supports students to understand the role of hybrid methods from spatial data mining to network analytics, and from linked data to time-series handling for supporting information visualization. Our focus is on the process-thinking, thus starting from sparse datasets and to understand the tasks for iteratively making sense of data. In the course we will have a special emphasis on visualizing spatial and temporal information jointly with thematic information. The seminar builds on the idea of flipped classroom and blended learning ideas, and thus combines online learning materials with intensive face to face sessions. Online materials consist of lectures for preparing, handling and analyzing data, integrating different datasets, and for approaches to create visual demonstrations of data with maps, timelines and thematic overviews. The course consists of sessions each having a brief lecture, discussions, group works and presentations. The theoretical part of the course is deepened via our joint sessions and by individual seminar reports on selected topics.     ;
13069;CS-E4440;WWW Applications;WWW Applications;WWW Applications;13.09.2016 - 15.12.2016;I - II (Autumn 2016);4;Petri Vuorimaa;Students will learn how to search scientific/technical information and effectively communicate their findings to the public in the form of a written report and a short presentation. In addition, they will learn how to work as part of a group that plans, schedules, executes, and documents a small web development project.     ;The course deals with emerging/experimental web technologies. The actual topics addressed vary from year to year. In previous years, both the presentation and project work are combined together as a single project, which is done in groups of two students. The topics include most important HTML5 technologies, such as Canvas, WebGL, WebSockets, Web Workers, Geolocation, local storage, and CORS.     ;
13068;CS-E4430;Web Services;Web Services;Web Services;15.09.2016 - 20.10.2016;I - II (Autumn);4;Eetu Mäkelä;Having completed the course the student will be able to analyse web-service techniques and their relations to service requirements. The student will be able to apply web-service techniques to service scenarios and analyse techniques required in distributed environments, such as transaction management and synchronisation of messaging.     ;The course covers web-services standards, tools and models such as SOAP, WSDL, UDDI and REST, choreography languages, semantic markup languages such as WSMF and relevant tools and applications.     ;
13067;CS-E4420;Information Retrieval;Information Retrieval;Information Retrieval;24.01.2017 - 09.05.2017;III ¿ IV (Spring 2017);5;Antti Ukkonen, Eero Hyvönen;Upon completion of the course the student knows the basic concepts and methods of information retrieval.     ;Classic information retrieval (Boolean method, vector space model, probability models), content based retrieval (images, multimedia), web retrieval systems, evaluation of information retrieval systems.     ;
13066;CS-E4410;Semantic Web;Semantic Web;Semantic Web;11.01.2017 - 23.03.2017;III ¿ V (Spring 2017);5;Jouni Tuominen, Eero Hyvönen;The idea of the course is to get to know the idea of semantic web, the technologies and its possible applications and learn how to use the programming tools of the area in practice.     ;The core content of the course consists of Semantic Web technologies and standards such as Resource Description Framework (RDF) and Web Ontology Language (OWL). Rule systems, ontology techniques and Semantic Web tools and applications will also be covered. The theoretical part of the course will be complemented by exercise work.     ;
13065;CS-E4400;Design of WWW Services;Design of WWW Services;Design of WWW Services;12.09.2016 - 16.12.2016;I ¿ II (Autumn 2016);5;Petri Vuorimaa;During the course, you will go through the whole process of creating a finalized WWW service ready to be used by external users. You will gain an understanding of important aspects of WWW development, including service design (user categorization, functional design, information architecture, information security, graphic design, usability, etc.), service implementation (markup languages, Web programming languages and frameworks, databases, etc.), and content development (content production, copyrights, etc.). You will practice your skills while planning and implementing your service and documenting service development process in a sizable project work exercise. After the course, you will be able to develop a WWW service.     ;The course deals with designing and implementing WWW sites and interactive services on the Web. Guest lecturers from academia and industry cover relevant aspects, such as various Web service implementation techniques, usability, web service life span, graphic design, usability, and information security. The project work done in groups consists of designing and implementing a WWW service and documenting the development process.     ;
13064;CS-E4330;Special Course in Information Security - Reverse Engineering Malware;Special Course in Information Security - Reverse Engineering Malware;Special Course in Information Security - Reverse Engineering Malware;11.01.2017 - 05.04.2017;I-II, III-IV, V;2-10;Tuomas Aura;In this course, you will become familiar with some timely, scientifically or techically demanding topic in the area of information security.     ;The topics, teachers and timing may change from year to year. Information about the arrangements will be published on the web pages before the beginning of the course.     ;
13063;CS-E4320;Cryptography and Data Security;Cryptography and Data Security;Cryptography and Data Security;12.09.2016 - 08.12.2016;I - II (Autumn);5;Having completed the course, you are able to recognise commonly used mathematical building blocks in cryptographic primitives and understand how they work. You are also familiar with the basic principles of cryptographic security which are authentication, confidentiality, and integrity of data. You can describe common attacks such as meet-in-the-middle, man-in-the-middle, and collision attacks, and understand basic limits of cryptographic security defined in terms of parameter lengths. Given a cryptographic primitive in a data security system, you can explain why such a primitive is used and what kind of security task it performs, as well as how it relates to other primitives in the system.     ;Data and communications security. Principles of cryptographic security. Secure and efficient cryptosystem implementation techniques. Symmetric key cryptosystems. Stream ciphers. Block ciphers. Modes of operation. Hash functions. Asymmetric cryptosystems. Digital signatures. Data authentication. Entity authentication and key agreement. Applications of cryptography in systems such as SSL, TLS, IPSec, GSM, Bluetooth.     ;
13062;CS-E4310;Mobile Systems Security;Mobile Systems Security;Mobile Systems Security;10.01.2017 - 21.03.2017;III-IV;5;N Asokan;You will learn the principles behind software and hardware system security architectures, with a particular focus on mobile devices. You will learn selected example platform security architectures in detail and be able to identify similarities and differences between different architectures. You will be able to recognize usability challenges in designing security mechanisms for mobile devices. You will gain an overview of current research issues in the area.     ;Basics of access control, Android platform security architecture, General model of platform security and design space for different instantiations, Trusted execution environments, Case studies of usable security challenges, Current research issues in system security. More information on course wiki at [ target=_blank>https://wiki.aalto.fi/display/mss  ](https://wiki.aalto.fi/display/mss</p)   ;
13061;CS-E4300;Network Security;Network Security;Network Security;01.11.2016 - 15.12.2016;II;5;Tuomas Aura;You will have a thorough understanding of common security technologies for computer networking and communications. You will be able to read protocol standards, apply and critically evaluate them in the development of secure systems, and develop basic security solutions for new applications. You will also know about the latest directions in network and communications security.     ;Common security and privacy mechanisms and protocol standards for the Internet, intranet, wireless networks and mobile devices. Their design goals, failures and limitations. Security protocols for new technologies like contactless smart cards and ubiquitous computing devices. Hands-on exercises in secure systems design and analysis, and practice in reading specifications. Advanced and experimental network security and privacy solutions.     ;
13060;CS-E4240;Johdatus kääntäjätekniikkaan;Introduction to Compiling;Introduktion till kompilatorer;13.09.2016 - 07.12.2016;I - II;5;Jorma Tarhio;Kurssin suoritettuasi hallitset ohjelmointikielten kääntämisen periaatteet. Osaat tehdä kääntäjiä pienille sovellussuuntautuneille kielille kääntäjänlaatimisjärjestelmän avulla. Ymmärrät aikaisempaa enemmän ohjelmointikielten rakenteista.     ;Korkean tason kielten kääntäminen konekielelle. Selaaminen, jäsennys, syntaksiohjattu kääntäminen, tyyppitarkastukset, naiivi koodingenerointi. Harjoitustyössä tehdään toimivaa koodia tuottava kääntäjä pienelle kielelle.     ;
13059;CS-E4230;Transaction Management in Databases;Transaction Management in Databases;Transaction Management in Databases;22.02.2017 - 30.03.2017;IV (Spring);5;Eljas Soisalon-Soininen;After following the course, the student will understand the significance and the goals of transaction management on both logical and physical levels. The student is taught how to take into account the implementation techniques used in transaction management when designing a database.     ;Logical databases and database transactions. Log maintenance and buffer management. Rollback of transactions and database recovery. Transaction isolation and concurrency control, locking techniques. Recovery of physical database structures.     ;
13058;CS-E4220;Research methods;Research methods;Research methods;16.01.2017 - 24.04.2017;III - V (Spring);5-8;Lauri Malmi;After you have taken this course you have the basic knowledge concerning the research process and different kinds of research methods, especially research methods that are used in educational research. You are able to evaluate the appropriateness of different research methods in relation to your own research question and to perform the study.     ;Various research processes and methods that can be applied to study human actions, perceptions, and motivations in some form. Research methods that can be applied to study learning in the area of information technology are one central area of the course. Course content varies yearly.     ;
13057;CS-E4210;Learning Technologies;Learning Technologies;Learning Technologies;19.09.2016 - 12.12.2016;I - II (Autumn);5;Lauri Malmi, Juha Sorva;;The course will discuss varying themes related to modern learning technologies, for example, functionalities and architectures of learning environments, automatic assessment techniques, social navigation in learning environments, intelligent tutoring systems, gamification, learning analytics, visualization techniques, and the role of modern learning theories in learning technology research. The theme and course requirements vary yearly.     ;
13056;CS-E4200;Emergent User interfaces;Emergent User interfaces;Emergent User interfaces;12.01.2017 - 04.05.2017;III-IV (Spring 2017);5;David McGookin;After taking the course the student understands interaction techniques that deviate from the usual interfaces between human and computer, and has practical experience of building such an interaction.     ;The course gives an overview of new and emerging UI paradigms that go beyond traditional WIMP interfaces. These include tangible interaction, multimodal interaction (audio, haptic, smell and taste) and the various sensors and sensing techniques and technologies used to implement them. A significant proportion of the course is spent on hands-on project work, where students will collaborate to implement a novel user interface (most likely tangible) using electronic prototyping tools and software (most likely Arduino).     ;
13055;CS-E4180;Internet Technologies for Mobile Computing;Internet Technologies for Mobile Computing;Internet Technologies for Mobile Computing;22.02.2017 - 29.03.2017;IV (Spring);2-10;Sasu Tarkoma;You are familiar with the challenges and solutions of using Internet technologies in mobile computing. Overall understanding of the special solutions for mobile computing. Understanding of the commonly used architectural and design patterns.          ;Variable-content course addressing advanced and current issues in the mobile computing domain. The topical areas vary yearly covering research questions in mobile technologies, mobile networking, applications and services in mobile networks, and standardisation forums for mobile computing.     ;
13054;CS-E4170;Mobile Systems Programming;Mobile Systems Programming;Mobile Systems Programming;11.01.2017 - 26.04.2017; III - IV (Spring);5;Antti Ylä-Jääski;You can write software for mobile devices. You know the central paradigms, practical solutions, and limitations for common mobile platforms.     ;The course covers the general properties of mobile systems. In addition, you will familiarize yourself with the special features and most useful design patterns of mobile system programming. Special attention will be given to current environments.     ;
13053;CS-E4160;Laboratory Works in Networking and Security;Laboratory Works in Networking and Security;Laboratory Works in Networking and Security;11.01.2017 - 18.01.2017;III-IV (Spring);5-10;Tuomas Aura, Antti Ylä-Jääski;You have practical understanding and hands-on experience of networking and network-security technologies. You can build a computer network in practice and know the basic settings for an IP-based network. You are able to install and configure network services.   You can test and analyze network protocols and applications and interpret their workings based on the specifications. You know how to monitor and analyze network traffic and how to specify and install protection mechanisms including security protocols and traffic filters. The learning outcome may vary depending on the choice of assigments.     ;The course consists of laboratory assignments related to designing and operating computer networks, telecommunications software and network services. Students will become familiar with common networking and security solutions and analysis tools. In this course, students apply principles learned in other courses.     ;
13052;CS-E4140;Applications and Services in Internet;Applications and Services in Internet;Applications and Services in Internet;14.09.2016 - 07.12.2016;I-II (Autumn);5;Matti Siekkinen, Antti Ylä-Jääski;You are familiar with common Internet application and service architectures, and are able to evaluate the extent of their applicability. You know how to study research literature, can summarize its results, and are capable of contributing your own analysis of a research topic.     ;The course focuses on current issues concerning the design, development, deployment and management of applications and services in Internet. The topical areas vary yearly covering system architectures, service architectures, service management and related technical development issues. Some of the focal areas are peer-to-peer technologies, systems and services in comparison to more traditional client-server systems.     ;
13051;CS-E4130;Computer Networks II - Advanced Features;Computer Networks II - Advanced Features;Computer Networks II - Advanced Features;12.09.2016 - 05.12.2016;I - II (Autumn);5;Matti Siekkinen;You will understand the current trends and challenges in computer networking. You are able to critically analyze the currently used networking technologies, such as modern transport protocols, mobile broadband wireless technologies, techniques to improve quality of experience, etc. You have insight into the trends and expected evolution of networking technologies. You will also learn to apply your theoretical knowledge through practical assignments.     ;Advanced features of computer networks. The course offers a broad view of technologies mostly found “under the hood” of the Internet. Topics cover recently emerged technologies, such as modern wireless networks, data center networks, and software-defined networks as well as traditional ones, such as transport protocols and quality of service.     ;
13050;CS-E4120;Scalable Cloud Computing;Scalable Cloud Computing;Scalable Cloud Computing;13.09.2016 - 16.12.2016;I-II;5;Keijo Heljanko;This course focuses on advanced scalable cloud computing technologies and on key algorithmic ideas and methods used to implement them. After completing this course you are able to list many of the key technologies used in big data processing and to select suitable methods for solving challenging big data processing tasks using cloud computing technologies. You will also be able to compare the scalability and fault tolerance implications of using the selected methodologies.     ;Advanced topics in cloud computing with emphasis on scalable distributed computing technologies employed in cloud computing. Key cloud technologies and their algorithmic background. Main topics are distributed file systems, distributed batch processing with the MapReduce and the Apache Spark computing frameworks, and distributed cloud based databases.     ;
13049;CS-E4110;Concurrent Programming;Concurrent Programming;Concurrent Programming;14.09.2016 - 14.12.2016;I - II (Autumn);5;Keijo Heljanko;You are aware of how easily fatal, hard to identify and innocent looking bugs creep in to the code of concurrently running programs. You can apply general design principles, models and methods to construct concurrent systems that, in addition to all other requirements, behave correctly with the respect to their functional specifications. You have got an experience of applying the theories using the concurrency features of Java and Scala in programming exercises. You know weak memory models, tools for finding concurrency bugs, and modern concurrent programming frameworks such as Akka Actors and Apache Spark.     ;Principles of concurrent programming, synchronization and communication mechanism. Concurrent and distributed algorithms,. Concurrent and distributed systems.     ;
13048;CS-E4100;Mobile Cloud Computing;Mobile Cloud Computing;Mobile Cloud Computing;14.09.2016 - 01.12.2016;I - II (Fall);5;Mario Di Francesco;After successful completion of the course, you will be able to: describe the distinctive features of mobile applications; explain how mobile applications can be supported by a cloud computing infrastructure; distinguish between different forms of virtualization; manage the resources offered by cloud computing platforms; write a mobile application that leverages cloud computing; evaluate the suitability of different cloud delivery models for specific application scenarios involving mobile computing.     ;Principles of mobile computing. Distributed applications and services. Cloud computing and virtualization. Managing and using resources offered by cloud service providers. Computation offloading and thin-client computing. Application scenarios and selected use cases.     ;
13041;CS-E4005;Methods and Tools for Network Systems;Methods and Tools for Network Systems;Methods and Tools for Network Systems;12.09.2016 - 20.10.2016;I (Fall);5;Mario Di Francesco;After successful completion of the course, you will be able to: describe the most important methodologies for network systems; use software tools to address concrete problems in computing and networking; find research papers and technical documentation; identify the methodologies employed by existing solutions; analyze the strengths and weaknesses of different methods in specific scenarios.     ;Methodologies and technical approaches for network systems: computer simulation, mathematical modeling, data analysis, experimental evaluation. Examples of software tools for the different methodologies. Accessing and evaluating research literature and technical documentation from different sources.     ;
13036;CS-E4000;Seminar in Computer Science;Seminar in Computer Science;Seminar in Computer Science;09.01.2017 - 21.04.2017;I-II, III-V (Autumn and Spring);5;Mario Di Francesco, Antti Ylä-Jääski;Students gain a deep understanding of an advanced topic in the computer, communication or information sciences. They learn to survey up-to-date research literature and technical documentation on a new topic, to analyze the information critically and to summarize it, to write a technical article in English, and to present it to an engineering audience. The best students are also able to perform experiments to deepen their knowledge of the given topic, to solve a technical or scientific problem, and to present their own results. The course provides many skills that will be useful in the Master's thesis project.     ;The course addresses a broad range of current topics in the computer, communication and information science areas. Each student writes   a technical article in the format of a conference paper, which is published in the seminar proceedings, and presents it in the seminar event at the end of the course. The topics are specified by university researchers and industry experts, and each students is assigned an individual tutor. Doctoral students are required to propose their own research topics.     ;
13035;CS-E4000;Seminar in Computer Science;Seminar in Computer Science;Seminar in Computer Science;12.09.2016 - 24.12.2016;I-II, III-V (Autumn and Spring);5;Mario Di Francesco, Antti Ylä-Jääski;Students gain a deep understanding of an advanced topic in the computer, communication or information sciences. They learn to survey up-to-date research literature and technical documentation on a new topic, to analyze the information critically and to summarize it, to write a technical article in English, and to present it to an engineering audience. The best students are also able to perform experiments to deepen their knowledge of the given topic, to solve a technical or scientific problem, and to present their own results. The course provides many skills that will be useful in the Master's thesis project.     ;The course addresses a broad range of current topics in the computer, communication and information science areas. Each student writes   a technical article in the format of a conference paper, which is published in the seminar proceedings, and presents it in the seminar event at the end of the course. The topics are specified by university researchers and industry experts, and each students is assigned an individual tutor. Doctoral students are required to propose their own research topics.     ;
13034;CS-E3210;Machine Learning: Basic Principles;Machine Learning: Basic Principles;Machine Learning: Basic Principles;13.09.2016 - 21.10.2016;I-II (Autumn);5;Alex Jung;After the course, the student is able to apply the basic machine learning methods to data and to understand new models based on these principles.     ;The course deals with basic principles needed to understand and apply machine learning models and methods. The topics include supervised and unsupervised learning, Bayesian decision theory, parametric methods, tuning model complexity, dimensionality reduction, clustering, nonparametric methods, decision trees, comparing and combining algorithms, as well as a few applications of these methods.     ;
13033;CS-E3200;Discrete Models and Search;Discrete Models and Search;Discrete Models and Search;03.01.2017 - 30.03.2017;III - IV (Spring);5;Shahab Tasharrofi, Tomi Janhunen;At this course you will learn to represent combinatorial search problems in terms of propositional satisfiability, constraint programming, and integer programming formulations. You will obtain a basic understanding of complete search methods and become familiar with several types of local search techniques. Having completed the course, you will be able to translate your problem into an appropriate general formulation and use a generic problem solver to solve the problem, or design a local search method tailored specifically to your problem of interest.     ;Search spaces and search methods. Backtracking, local and heuristic search. Representing and solving search problems using propositional satisfiability, constraint programming, and integer programming techniques.     ;
13032;CS-E3190;Principles of Algorithmic Techniques;Principles of Algorithmic Techniques;Principles of Algorithmic Techniques;12.09.2016 - 09.12.2016;I - II (Autumn);5;Pekka Orponen, Parinya Chalermsook;At this course you will become familiar with a number of fundamental structures and principles underlying the design of efficient algorithms, and will learn to approach new algorithmic problems using these generic paradigms. You will also come to appreciate the possibilities and limitations of theoretical a priori analysis of algorithm efficiency, and learn to perform such analyses in simple cases.     ;Fundamental algorithm design paradigms: divide-and-conquer, greedy algorithms, dynamic programming. Randomised algorithms. Introduction to the analysis of algorithms and the theory of NP-completeness.     ;
13031;CS-C3180;Software Design and Modelling;Software Design and Modelling;Software Design and Modelling;;I-II (Autumn);5;This course aims to help you learn how to analyze the problem the customer has and how to design a solution that satisfies customer and user needs. You learn to describe the essence of the key software engineering activities and how these activities relate to each other. You are also able to compare modeling methods, assess their applicability for different software engineering activities and select appropriate design practices for the development team. Furthermore, you are able to apply a set of design and modeling methods in practice.     ;After the course, the student will have a broad understanding of software engineering activities and methods as a whole and have basic skills to participate in software development projects. The software engineering activities covered in this course are: a) requirements engineering, b) domain modeling, c) software architecture design, d) testing, and e) teamwork.     ;
13030;CS-C3170;Web Software Development;Web Software Development;Web Software Development;01.11.2016 - 08.03.2017;II - III (course extends over the Christmas break).;5;Otto Seppälä;Student understands the distributed nature of a web application, session management and how the different parts of the application can communicate with each other. Student is able to design, implement, and deploy a small web application using a modern web application framework. Student knows how to test and debug a web application and has basic understanding of technologies and issues such as object relational mapping, security, efficiency, and scalability.     ;The main focus of this course is to view the web as a programming platform. Special emphasis is placed on the distributed nature of a web application, session management and the communication between a web-client and the HTTP- server (HTTP-protocol, REST, XMLHttpRequest). How applications and services are developed using modern web frameworks and technologies (e.g. XHTML, DOM, CSS, JavaScript, AJAX, Python, templates) and what are the opportunities and restrictions imposed by both client and server platforms. Additional topics include security issues, object relational mapping, efficiency, scalability, testing, debugging, and mashups.     ;
13029;CS-C3150;Software Engineering;Software Engineering;Software Engineering;02.01.2017 - 19.05.2017;I-II, III-IV (Autumn & Spring);5;Casper Lassenius;You can present and motivate the phases of software engineering (Requirements Engineering, Software Architecture, Software Design and Implementation, Software Testing, Software Evolution) and the main cross-cutting activities of software engineering (Software Processes, Agile Software Development, Configuration Management). You are able to read and understand software engineering literature, and motivate the importance of software engineering.     ;The course provides a broad but practical view of industrial software development. Students learn the main problems, models and methods of software engineering, including traditional and agile/lean software development. The main software engineering activities, including software requirements engineering, design, implementation, testing and deployment are covered. Supporting workflows, e.g. configuration management and project management are also discussed. The course is delivered using moodle. Students pass the course by doing one moodle module each week, according to a fixed schedule. Each weekly module consists of a video lecture, a set of readings, a quiz, and a written assignment. After the course, students have a working understanding of software development in industry, and the necessary knowledge and skills to pursue further studies in software engineering.     ;
13028;CS-C3150;Software Engineering;Software Engineering;Software Engineering;12.09.2016 - 09.12.2016;I-II, III-IV (Autumn & Spring);5;Casper Lassenius;You can present and motivate the phases of software engineering (Requirements Engineering, Software Architecture, Software Design and Implementation, Software Testing, Software Evolution) and the main cross-cutting activities of software engineering (Software Processes, Agile Software Development, Configuration Management). You are able to read and understand software engineering literature, and motivate the importance of software engineering.     ;The course provides a broad but practical view of industrial software development. Students learn the main problems, models and methods of software engineering, including traditional and agile/lean software development. The main software engineering activities, including software requirements engineering, design, implementation, testing and deployment are covered. Supporting workflows, e.g. configuration management and project management are also discussed. The course is delivered using moodle. Students pass the course by doing one moodle module each week, according to a fixed schedule. Each weekly module consists of a video lecture, a set of readings, a quiz, and a written assignment. After the course, students have a working understanding of software development in industry, and the necessary knowledge and skills to pursue further studies in software engineering.     ;
13027;CS-C3140;Operating Systems;Operating Systems;Operating Systems;13.09.2016 - 17.10.2016;I (Autumn);5;Vesa Hirvisalo;You understand the principles of operating system implementation.     ;Operating system structure, processes, memory management, file system, concurrency and parallelism.     ;
13026;CS-C3130;Information Security;Information Security;Information Security;13.09.2016 - 27.10.2016;I;5;Tuomas Aura;After taking the course, students are familiar with the key concepts and abstractions of information security and understand the purpose, function and weaknesses of several security technologies. They are able to model threats and analyze the security of a system critically, from the viewpoint of an attacker. Moreover, they can identify common security flaws in software and apply principles of secure programming. During the course, students also practice the use of English in an engineering context.     ;Security models and terminology, authentication, access control, software security, cryptography, network security, threat analysis, examples of advanced security technologies, privacy, security policies and regulation.     ;
13025;CS-C3110;Datasta tietoon;From Data to Knowledge;Från data till information;31.10.2016 - 09.12.2016;II - III, luennot periodilla II ja itsenäinen harjoitustyö periodilla III;5;Jaakko Hollmén;Kurssin jälkeen osaat selittää, kuinka luonnollinen data kuten kuvat, puhe, mittaussarjat esitetään digitaalisesti tietokannassa. Osaat soveltaa tilastomatemaattisia ja algoritmisia perusmenetelmiä (yksinkertaisimmassa muodossaan) tällaisen datan käsittelyyn. Kurssin lopussa osaat keskustella asiaankuuluvalla terminologialla, miten “datasta tietoon” käytännössä toteutuu.     ;Johdatus menetelmiin, joilla suurista data-aineistoista löydetään kiinnostavaa tietoa. Digitaalisten signaalien, puheen ja kuvien käsittely, estimoinnin ja hahmontunnistuksen perusteet, neuroverkkojen peruskäsitteet, hahmoetsintä datasta, Web-etsintämenetelmät.     ;
13024;CS-C3100;Computer Graphics;Computer Graphics;Computer Graphics;12.09.2016 - 21.12.2016;I-II (Autumn 2016);5;Jaakko Lehtinen;Basic understanding of modern computer graphics as a whole (modeling, animation, rendering) and ability to implement a number of practical algorithms in C++.   Understanding of how the graphics processor (GPU) works. Hands-on connection to significant applications through guest lectures. Concrete uses for mathematics learned in earlier classes.     ;Content: Geometric modelling, visual simulation, shading and lighting, ray tracing, the real-time graphics pipeline, mathematical foundations of computer graphics.     ;
13023;CS-C2150;Theoretical Computer Science;Theoretical Computer Science;Theoretical Computer Science;03.01.2017 - 31.03.2017;III - IV (Spring);5;Viorel Preoteasa;After the course you know the most important models of computation and you can examine them with mathematical precision. You can model computation using finite automata, and characterize simple languages with regular expressions and context-free grammars. You understand how the Turing machine models everything that can be computed using a real computer, and that there are well-defined problems that cannot be solved with any algorithm. You know the relationship between the expressiveness of the models of computation studied during the course. You have been exposed to some basic concepts of computational complexity theory such as reductions between problems.     ;Finite automata and regular languages. Context-free grammars and pushdown automata. Turing machines and computability. Basics of computational complexity.     ;
13022;CS-C2140;Ohjelmistoprojekti 2;Software Project 2;Programvaruprojekt 2;02.01.2017 - 19.04.2017;III-V;5;Jari Vanhanen;See CS-C2130 Software Project 1.     ;See CS-C2130 Software Project 1.     ;
